,s,f,Ψf,f_L
444,0.44444445,0.94478965,0.9448779,0.9423333333333314
445,0.44544545,0.9450283,0.94511837,0.945666666666665
446,0.44644645,0.94526625,0.9453578,0.9436666666666648
447,0.44744745,0.94550323,0.9455964,0.9483333333333317
448,0.44844845,0.94573927,0.945834,0.9456666666666652
449,0.44944945,0.9459745,0.9460706,0.9419999999999976
450,0.45045045,0.9462087,0.9463063,0.9426666666666654
451,0.45145145,0.9464421,0.94654113,0.9526666666666651
452,0.45245245,0.9466746,0.94677496,0.950666666666665
453,0.45345345,0.94690615,0.9470079,0.9439999999999978
454,0.45445445,0.9471369,0.9472398,0.9516666666666644
455,0.45545545,0.94736683,0.94747084,0.9496666666666649
456,0.45645645,0.9475958,0.947701,0.943333333333331
457,0.45745745,0.94782376,0.94793016,0.9446666666666644
458,0.45845845,0.948051,0.94815844,0.9526666666666648
459,0.45945945,0.9482774,0.9483858,0.9389999999999978
460,0.46046045,0.94850284,0.9486122,0.9456666666666652
461,0.46146145,0.9487275,0.9488377,0.9493333333333319
462,0.46246246,0.9489512,0.9490623,0.9439999999999985
463,0.46346346,0.94917405,0.94928604,0.9503333333333319
464,0.46446446,0.94939595,0.9495088,0.9469999999999987
465,0.46546546,0.9496172,0.94973063,0.949999999999998
466,0.46646646,0.94983745,0.9499516,0.9509999999999982
467,0.46746746,0.9500568,0.95017165,0.955666666666665
468,0.46846846,0.9502754,0.9503908,0.9526666666666654
469,0.46946946,0.9504931,0.950609,0.9529999999999986
470,0.47047046,0.95071,0.9508264,0.9483333333333315
471,0.47147146,0.950926,0.95104295,0.947333333333331
472,0.47247246,0.95114124,0.9512585,0.9483333333333313
473,0.47347346,0.9513555,0.9514732,0.9489999999999983
474,0.47447446,0.95156896,0.951687,0.9536666666666648
475,0.4754755,0.9517816,0.9518999,0.9529999999999981
476,0.4764765,0.95199347,0.95211196,0.9533333333333321
477,0.4774775,0.95220435,0.9523231,0.9489999999999983
478,0.4784785,0.95241445,0.9525333,0.954999999999999
479,0.4794795,0.95262367,0.95274276,0.9583333333333321
480,0.4804805,0.95283234,0.95295125,0.9536666666666653
481,0.4814815,0.95303994,0.9531589,0.9496666666666647
482,0.4824825,0.9532467,0.95336574,0.9549999999999983
